ID,First_name,Last_name,Team,Height,Weight,Jersey,Year,Position,Home_city,Home_state,Home_country,Home_latitude,Home_longitude,Home_county_fips,Recruit_ids
4034954,Quincy,Lenton,Florida,72,200,14,4,DB,Meridian,MS,USA,32.3643098,-88.703656,28075,35771
4034959,Jeremiah,Moon,Florida,77,250,7,4,LB,Hoover,AL,USA,33.3848933,-86.8070484,01073,35483
4034963,Rick,Wells,Florida,73,202,12,4,WR,Jacksonville,FL,USA,30.3321838,-81.655651,12031,35640
4035374,Stewart,Reese,Florida,78,350,51,4,OL,Fort Pierce,FL,USA,27.4467056,-80.3256056,12111,35580
4045173,Antonio,Shelton,Florida,74,327,55,4,DL,Columbus,OH,USA,39.9622601,-83.0007065,39049,36541
4240603,Malik,Davis,Florida,70,205,20,3,RB,Tampa,FL,USA,27.9477595,-82.458444,12057,39051
4240605,Lacedrick,Brunson,Florida,74,236,34,3,LB,Miami,FL,USA,25.7742658,-80.1936589,12086,40957
4240610,Ventrell,Miller,Florida,73,230,51,3,LB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,39193
4240618,Kemore,Gamble,Florida,76,248,2,3,TE,Miami,FL,USA,25.7742658,-80.1936589,12086,38929
4240619,Zachary,Carter,Florida,76,290,6,3,DL,Tampa,FL,USA,27.9477595,-82.458444,12057,38752
4240790,Elijah,Blades,Florida,74,185,2,4,DB,Pasadena,CA,USA,34.1476452,-118.1444779,06037,38763
4242538,Tyrone,Truesdell,Florida,74,335,94,4,DT,Augusta,GA,USA,33.4709714,-81.9748429,13245,39077
4259352,Jordan,Pouncey,Florida,73,212,85,3,WR,Winter Park,FL,USA,26.13784445,-81.75399813758739,12021,39360
4360230,Emory,Jones,Florida,74,210,5,2,QB,Lagrange,GA,USA,33.039291,-85.0313269,13285,42992
4360233,Jacob,Copeland,Florida,72,203,1,2,WR,Pensacola,FL,USA,30.421309,-87.2169149,12033,42976
4360235,Trey,Dean III,Florida,75,200,No data,3,S,Hampton,GA,USA,33.3870578,-84.2829784,13151,43102
4360238,Dameon,Pierce,Florida,70,215,27,3,RB,Bainbridge,GA,USA,30.9038252,-84.5754768,13087,43108
4360239,Amari,Burney,Florida,74,230,2,3,LB,Saint Petersburg,FL,USA,27.7703796,-82.6695085,12103,43085
4360244,Griffin,McDowell,Florida,77,300,97,2,OL,Leesburg,GA,USA,31.7324556,-84.1711966,13177,44388
4360246,Richard,Gouraige,Florida,77,316,76,2,OL,Tampa,FL,USA,27.9477595,-82.458444,12057,42988
4360247,Dante,Lang,Florida,77,287,18,2,DL,Boca Raton,FL,USA,26.3586885,-80.0830984,12099,43543
4360250,Andrew,Chatfield Jr.,Florida,74,248,10,2,LB,Plantation,FL,USA,26.1265258,-80.25786123765101,12011,43120
4360303,David,Reese,Florida,74,241,4,2,LB,Fort Pierce,FL,USA,27.4467056,-80.3256056,12111,43204
4361337,DaQuan,Newkirk,Florida,75,308,44,4,DL,Orlando,FL,USA,28.5421109,-81.3790304,12095,35714
4361426,Justin,Shorter,Florida,77,225,4,2,WR,Monmouth Junction,NJ,USA,40.3789957,-74.5465436,34023,42915
4361776,Brenton,Cox Jr.,Florida,75,250,1,2,LB,Stockbridge,GA,USA,33.5442781,-84.2338093,13151,42930
4362496,Lorenzo,Lingard,Florida,72,203,21,2,RB,Orange City,FL,USA,28.9488761,-81.2986741,12127,42932
4393474,Coleman,Crozier,Florida,71,203,57,2,LB,Plantation,FL,USA,26.1265258,-80.25786123765101,12011,45583
4429002,Demarkcus,Bowman,Florida,70,193,23,1,RB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,61588
4429014,Gervon,Dexter,Florida,78,308,9,1,DL,No data,No data,No data,No data,No data,No data,61580
4429081,Ethan,Pouncey,Florida,73,168,25,1,CB,Winter Park,FL,USA,26.13784445,-81.75399813758739,12021,61742
4429084,Anthony,Richardson,Florida,76,234,15,1,QB,No data,No data,No data,No data,No data,No data,61769
4429141,No data,No data,Florida,73,233,15,1,LB,No data,No data,No data,No data,No data,No data,61631
4429166,No data,No data,Florida,76,255,33,1,DL,No data,No data,No data,No data,No data,No data,61810
4429803,Lamar,Goods,Florida,74,335,54,1,DL,Fort Mcmurray,AB,CAN,No data,No data,No data,61928
4429806,No data,No data,Florida,69,174,39,1,S,No data,No data,No data,No data,No data,No data,62040
4429921,Avery,Helm,Florida,73,170,24,1,CB,Missouri City,TX,USA,29.6185669,-95.5377215,48157,61910
4429966,Noah,Keeter,Florida,77,240,48,1,LB,Gainesville,FL,USA,29.6519684,-82.3249846,12001,48537
4430060,No data,No data,Florida,71,196,16,1,S,No data,No data,No data,No data,No data,No data,62042
4430222,No data,No data,Florida,74,315,92,1,DL,No data,No data,No data,No data,No data,No data,61930
4430222,No data,No data,Florida,74,315,92,1,DL,No data,No data,No data,No data,No data,No data,74933
4430299,Justin,Pelic,Florida,71,238,47,1,LB,Mount Pleasant,SC,USA,32.7940651,-79.8625851,45019,49731
4430569,Jonathan,Odom,Florida,77,238,87,1,TE,Tampa,FL,USA,27.9477595,-82.458444,12057,62335
4430817,Xzavier,Henderson,Florida,76,191,3,1,WR,No data,No data,No data,No data,No data,No data,61634
4431260,No data,No data,Florida,73,207,32,1,S,No data,No data,No data,No data,No data,No data,61926
4431266,Gerald,Mincey,Florida,78,337,54,1,OL,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,62223
4431473,Yousef,Mugharbil,Florida,76,318,78,1,OL,Murphy,NC,USA,35.0875836,-84.0346315,37039,71722
4431514,Daejon,Reynolds,Florida,74,205,81,1,WR,Springfield,IL,USA,39.7990175,-89.6439575,17167,71747
4432591,No data,No data,Florida,72,205,22,1,S,No data,No data,No data,No data,No data,No data,61900
4432787,Gage,Wilcox,Florida,76,230,80,1,TE,Tampa,FL,USA,27.9477595,-82.458444,12057,71769
4563007,Nick,Elksnis,Florida,78,243,84,1,TE,Jacksonville,FL,USA,30.3321838,-81.655651,12031,71840
4565187,Jalen,Kitna,Florida,76,210,11,1,QB,Tacoma,WA,USA,47.2495798,-122.4398746,53053,72450
4567399,Kaiir,Elam,Florida,74,193,5,2,CB,Riviera Beach,FL,USA,26.7753405,-80.0580969,12099,46844
4567400,Nay'Quan,Wright,Florida,69,195,6,1,RB,Miami Gardens,FL,USA,25.9423108,-80.23976495072381,12086,47057
